source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,parallax_error,parallax_over_error,ruwe
6141742283401003264,198.01111684680066,-37.80281712584803,48.869144296726084,4.662345,0.87145185,0.105836295,461.74277,1.2579119
6454999399628150016,308.89584121149846,-60.58257517423834,35.62142389481372,4.668942,0.41573,0.09832073,362.29822,0.96803373
3934385451263677568,191.66157426466478,16.57775849104139,10.691925031100553,4.66979,1.5156555,0.1011307,105.72383,0.8436277
4066303447672595200,272.93060124139345,-23.701374034490094,12.258836621210863,4.67057,1.2106164,0.13139015,93.30103,0.66799635
853819947756949120,157.65517382143014,55.980393770343866,77.24853141451939,4.673892,0.700737,0.08050579,959.54004,0.8893682
6294168164474202112,207.46737454105764,-18.134339219019612,14.126838607226073,4.675496,1.1965127,0.10507582,134.44424,1.0491831
1068982214258617216,137.59826115667667,67.13362657576307,48.740394987611786,4.679625,0.6576514,0.07627328,639.0232,0.859881
175909804473075968,65.1025267220552,34.56669459662401,14.032691756149974,4.6806498,1.0970111,0.11931583,117.609634,0.8550502
589907543288859264,142.98596093539476,11.29945493965191,14.260224794353796,4.6827707,1.2001143,0.11057409,128.96533,1.0636808
1511727333122255744,214.0403113385615,51.367626355117125,33.88557592210041,4.6919436,0.3051815,0.08202134,413.13123,0.8653726
397372371388455424,21.916349868710668,45.4061957177476,34.73320995501936,4.69429,0.5953102,0.13410878,258.9928,1.3305348
3180168097208521216,74.98241826479936,-12.537805042542022,11.544124582325681,4.7006297,0.40074682,0.08511589,135.62833,1.1140083
5381537023379295232,176.62052057636615,-40.498565145629904,107.30243385622761,4.701676,0.85635567,0.08731465,1228.9167,0.93108606
3414635344059244032,79.819245998672,22.09617227187294,14.010789709283745,4.702397,1.0903358,0.09947055,140.85365,0.96663356
104716907609412352,29.481705461334002,23.596004083756643,24.774763239413197,4.7035136,0.40643358,0.21886583,113.19612,1.2324444
737416958118769408,163.93433874937443,33.50680761336378,13.572667509826342,4.7067347,1.2619066,0.095998235,141.38455,0.82260436
5230380631566903808,157.58426675491737,-71.99292785296961,11.793433720958443,4.7091293,0.0794425,0.10253177,115.02224,1.3905255
6715596505954270080,285.7789905081032,-42.09530869089781,18.201938115140713,4.7096405,-0.012541771,0.12606083,144.39012,0.9294061
2624940628127167616,339.4387762702068,-4.22858649413568,14.714936231851093,4.7183456,1.2587047,0.09953203,147.84122,0.9385452
2867726990408448896,355.99821453462255,29.361273063593057,14.291261636955412,4.7239447,1.1034179,0.10279615,139.02525,1.1030793
6438274350302427776,281.3624218338677,-64.87192513545952,34.7354715858406,4.724598,0.28201628,0.15751216,220.52567,1.0692656
296483280365523840,19.86676642711717,27.264007932194286,10.150197131523452,4.72607,0.086446285,0.1618678,62.70671,0.8797264
4117290138348536064,265.85700792887656,-21.683392427381285,58.2436975539037,4.7305098,0.63404465,0.14838254,392.52393,0.68652403
5790905612092884224,201.27781691030418,-74.88840935214866,14.4966934498657,4.7306056,1.2538323,0.074384294,194.88918,1.060117
3407611182744289152,76.86503115411448,18.645131947885993,62.82520159680892,4.7324567,0.8440647,0.10939995,574.2709,0.8845381
5166714578981717632,48.95842776603491,-8.819524012825129,27.394974712797964,4.733678,0.33610153,0.13504702,202.8551,1.1598895
3961912034103154944,192.92460709941773,27.540676418507612,11.846698177707186,4.736375,0.86277103,0.099342585,119.25096,0.83916336
5254541368828470784,159.08513264736118,-59.56456581276088,12.900132149749272,4.739403,1.3129044,0.10180868,126.70955,1.2182193
3016083407149428096,84.72111093495268,-7.213048891307543,22.958656835375173,4.739983,0.19831085,0.11098229,206.86775,0.94190234
5276027024288944128,124.57858858270937,-65.61309532673246,10.932361227704787,4.7433214,1.2716608,0.062614195,174.59877,0.95406
2205733235726585728,331.25221858619204,62.785929518892814,10.673354923654834,4.748856,1.626857,0.062186528,171.63452,1.0226674
6038711824776083712,242.7581681726663,-29.416607884762318,11.512418141850572,4.748892,1.3200483,0.09340953,123.24672,1.0083901
1022858010710856576,139.04756552623564,54.022125757141154,27.908076851877105,4.7538834,0.28672504,0.08726072,319.82404,1.0628669
